Sexo;Comunidades Autónomas;Sector del nivel de formación alcanzado;Periodo;Total
Mujeres;07 Castilla y León;00 Formación general, formación básica de adultos y habilidades personales;2017;20,99
Mujeres;07 Castilla y León;00 Formación general, formación básica de adultos y habilidades personales;2016;23,91
Mujeres;07 Castilla y León;01 Educación;2020;10,46
Mujeres;07 Castilla y León;01 Educación;2019;6,83
Mujeres;07 Castilla y León;01 Educación;2018;11,91
Mujeres;07 Castilla y León;01 Educación;2017;10,57
Mujeres;07 Castilla y León;01 Educación;2016;17,86
Mujeres;07 Castilla y León;02 Artes, humanidades y lenguas;2020;20,67
Mujeres;07 Castilla y León;02 Artes, humanidades y lenguas;2019;12,94
Mujeres;07 Castilla y León;02 Artes, humanidades y lenguas;2018;9,94
Mujeres;07 Castilla y León;02 Artes, humanidades y lenguas;2017;8,9
Mujeres;07 Castilla y León;02 Artes, humanidades y lenguas;2016;15,56
Mujeres;07 Castilla y León;03 Ciencias sociales, periodismo y documentación;2020;13,28
Mujeres;07 Castilla y León;03 Ciencias sociales, periodismo y documentación;2019;12,52
Mujeres;07 Castilla y León;03 Ciencias sociales, periodismo y documentación;2018;11,69
Mujeres;07 Castilla y León;03 Ciencias sociales, periodismo y documentación;2017;18,36
Mujeres;07 Castilla y León;03 Ciencias sociales, periodismo y documentación;2016;15,9
Mujeres;07 Castilla y León;04 Negocios, administración y derecho;2020;14,49
Mujeres;07 Castilla y León;04 Negocios, administración y derecho;2019;12,3
Mujeres;07 Castilla y León;04 Negocios, administración y derecho;2018;11,01
Mujeres;07 Castilla y León;04 Negocios, administración y derecho;2017;13,81
Mujeres;07 Castilla y León;04 Negocios, administración y derecho;2016;12,23
Mujeres;07 Castilla y León;05 Ciencias naturales, químicas, físicas y matemáticas;2020;8,98
Mujeres;07 Castilla y León;05 Ciencias naturales, químicas, físicas y matemáticas;2019;7,61
Mujeres;07 Castilla y León;05 Ciencias naturales, químicas, físicas y matemáticas;2018;8,13
Mujeres;07 Castilla y León;05 Ciencias naturales, químicas, físicas y matemáticas;2017;8,11
Mujeres;07 Castilla y León;05 Ciencias naturales, químicas, físicas y matemáticas;2016;6,96
Mujeres;07 Castilla y León;06 Tecnologías de la información y las comunicaciones (TIC);2020;10,53
Mujeres;07 Castilla y León;06 Tecnologías de la información y las comunicaciones (TIC);2019;9,14
Mujeres;07 Castilla y León;06 Tecnologías de la información y las comunicaciones (TIC);2018;17,47
Mujeres;07 Castilla y León;06 Tecnologías de la información y las comunicaciones (TIC);2017;9,36
Mujeres;07 Castilla y León;06 Tecnologías de la información y las comunicaciones (TIC);2016;1,91
Mujeres;07 Castilla y León;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;17,59
Mujeres;07 Castilla y León;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;15,7
Mujeres;07 Castilla y León;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;13,8
Mujeres;07 Castilla y León;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;14,92
Mujeres;07 Castilla y León;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;18,1
Mujeres;07 Castilla y León;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;4,13
Mujeres;07 Castilla y León;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;0
Mujeres;07 Castilla y León;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;11,97
Mujeres;07 Castilla y León;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;12,18
Mujeres;07 Castilla y León;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;47,7
Mujeres;07 Castilla y León;09 Salud y servicios sociales;2020;5,18
Mujeres;07 Castilla y León;09 Salud y servicios sociales;2019;4,91
Mujeres;07 Castilla y León;09 Salud y servicios sociales;2018;9,25
Mujeres;07 Castilla y León;09 Salud y servicios sociales;2017;10,16
Mujeres;07 Castilla y León;09 Salud y servicios sociales;2016;9,83
Mujeres;07 Castilla y León;10 Servicios;2020;16,39
Mujeres;07 Castilla y León;10 Servicios;2019;11,85
Mujeres;07 Castilla y León;10 Servicios;2018;25,71
Mujeres;07 Castilla y León;10 Servicios;2017;17,95
Mujeres;07 Castilla y León;10 Servicios;2016;17,31
Mujeres;07 Castilla y León;99 Sectores desconocidos o no especificados;2020;40,95
Mujeres;07 Castilla y León;99 Sectores desconocidos o no especificados;2019;23,02
Mujeres;07 Castilla y León;99 Sectores desconocidos o no especificados;2018;17,21
Mujeres;07 Castilla y León;99 Sectores desconocidos o no especificados;2017;18,07
Mujeres;07 Castilla y León;99 Sectores desconocidos o no especificados;2016;43,29
Mujeres;08 Castilla - La Mancha;00 Formación general, formación básica de adultos y habilidades personales;2020;30,78
Mujeres;08 Castilla - La Mancha;00 Formación general, formación básica de adultos y habilidades personales;2019;26,08
Mujeres;08 Castilla - La Mancha;00 Formación general, formación básica de adultos y habilidades personales;2018;29,92
Mujeres;08 Castilla - La Mancha;00 Formación general, formación básica de adultos y habilidades personales;2017;30,3
Mujeres;08 Castilla - La Mancha;00 Formación general, formación básica de adultos y habilidades personales;2016;39,31
Mujeres;08 Castilla - La Mancha;01 Educación;2020;18,02
Mujeres;08 Castilla - La Mancha;01 Educación;2019;16,19
Mujeres;08 Castilla - La Mancha;01 Educación;2018;11,19
Mujeres;08 Castilla - La Mancha;01 Educación;2017;21,4
Mujeres;08 Castilla - La Mancha;01 Educación;2016;22,32
Mujeres;08 Castilla - La Mancha;02 Artes, humanidades y lenguas;2020;4,32
Mujeres;08 Castilla - La Mancha;02 Artes, humanidades y lenguas;2019;22,17
Mujeres;08 Castilla - La Mancha;02 Artes, humanidades y lenguas;2018;14,56
Mujeres;08 Castilla - La Mancha;02 Artes, humanidades y lenguas;2017;19,19
Mujeres;08 Castilla - La Mancha;02 Artes, humanidades y lenguas;2016;16,69
Mujeres;08 Castilla - La Mancha;03 Ciencias sociales, periodismo y documentación;2020;21,82
Mujeres;08 Castilla - La Mancha;03 Ciencias sociales, periodismo y documentación;2019;20,81
Mujeres;08 Castilla - La Mancha;03 Ciencias sociales, periodismo y documentación;2018;14,53
Mujeres;08 Castilla - La Mancha;03 Ciencias sociales, periodismo y documentación;2017;14,09
Mujeres;08 Castilla - La Mancha;03 Ciencias sociales, periodismo y documentación;2016;10,22
Mujeres;08 Castilla - La Mancha;04 Negocios, administración y derecho;2020;17,95
Mujeres;08 Castilla - La Mancha;04 Negocios, administración y derecho;2019;16,55
Mujeres;08 Castilla - La Mancha;04 Negocios, administración y derecho;2018;19,83
Mujeres;08 Castilla - La Mancha;04 Negocios, administración y derecho;2017;18,18
Mujeres;08 Castilla - La Mancha;04 Negocios, administración y derecho;2016;21,16
Mujeres;08 Castilla - La Mancha;05 Ciencias naturales, químicas, físicas y matemáticas;2020;13,08
Mujeres;08 Castilla - La Mancha;05 Ciencias naturales, químicas, físicas y matemáticas;2019;16,48
Mujeres;08 Castilla - La Mancha;05 Ciencias naturales, químicas, físicas y matemáticas;2018;24,72
Mujeres;08 Castilla - La Mancha;05 Ciencias naturales, químicas, físicas y matemáticas;2017;11,59
Mujeres;08 Castilla - La Mancha;05 Ciencias naturales, químicas, físicas y matemáticas;2016;19,55
Mujeres;08 Castilla - La Mancha;06 Tecnologías de la información y las comunicaciones (TIC);2020;29,03
Mujeres;08 Castilla - La Mancha;06 Tecnologías de la información y las comunicaciones (TIC);2019;28,13
Mujeres;08 Castilla - La Mancha;06 Tecnologías de la información y las comunicaciones (TIC);2018;12,73
Mujeres;08 Castilla - La Mancha;06 Tecnologías de la información y las comunicaciones (TIC);2017;9,26
Mujeres;08 Castilla - La Mancha;06 Tecnologías de la información y las comunicaciones (TIC);2016;26,02
Mujeres;08 Castilla - La Mancha;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;15,77
Mujeres;08 Castilla - La Mancha;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;28
Mujeres;08 Castilla - La Mancha;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;17,61
Mujeres;08 Castilla - La Mancha;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;16,99
Mujeres;08 Castilla - La Mancha;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;16,75
Mujeres;08 Castilla - La Mancha;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;12,81
Mujeres;08 Castilla - La Mancha;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;17
Mujeres;08 Castilla - La Mancha;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;41,83
Mujeres;08 Castilla - La Mancha;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;27,16
Mujeres;08 Castilla - La Mancha;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;16,33
Mujeres;08 Castilla - La Mancha;09 Salud y servicios sociales;2020;10,59
Mujeres;08 Castilla - La Mancha;09 Salud y servicios sociales;2019;10,47
Mujeres;08 Castilla - La Mancha;09 Salud y servicios sociales;2018;9,49
Mujeres;08 Castilla - La Mancha;09 Salud y servicios sociales;2017;13,51
Mujeres;08 Castilla - La Mancha;09 Salud y servicios sociales;2016;16,57
Mujeres;08 Castilla - La Mancha;10 Servicios;2020;15,89
Mujeres;08 Castilla - La Mancha;10 Servicios;2019;17,49
Mujeres;08 Castilla - La Mancha;10 Servicios;2018;26,01
Mujeres;08 Castilla - La Mancha;10 Servicios;2017;36,78
Mujeres;08 Castilla - La Mancha;10 Servicios;2016;21,97
Mujeres;08 Castilla - La Mancha;99 Sectores desconocidos o no especificados;2020;29,26
Mujeres;08 Castilla - La Mancha;99 Sectores desconocidos o no especificados;2019;25,27
Mujeres;08 Castilla - La Mancha;99 Sectores desconocidos o no especificados;2018;59,6
Mujeres;08 Castilla - La Mancha;99 Sectores desconocidos o no especificados;2017;28,13
Mujeres;08 Castilla - La Mancha;99 Sectores desconocidos o no especificados;2016;63
Mujeres;09 Cataluña;00 Formación general, formación básica de adultos y habilidades personales;2020;19,86
Mujeres;09 Cataluña;00 Formación general, formación básica de adultos y habilidades personales;2019;15,98
Mujeres;09 Cataluña;00 Formación general, formación básica de adultos y habilidades personales;2018;18,11
Mujeres;09 Cataluña;00 Formación general, formación básica de adultos y habilidades personales;2017;20,84
Mujeres;09 Cataluña;00 Formación general, formación básica de adultos y habilidades personales;2016;23,12
Mujeres;09 Cataluña;01 Educación;2020;10,76
Mujeres;09 Cataluña;01 Educación;2019;5,66
Mujeres;09 Cataluña;01 Educación;2018;8,67
Mujeres;09 Cataluña;01 Educación;2017;9,25
Mujeres;09 Cataluña;01 Educación;2016;10,64
Mujeres;09 Cataluña;02 Artes, humanidades y lenguas;2020;10,36
Mujeres;09 Cataluña;02 Artes, humanidades y lenguas;2019;11,36
Mujeres;09 Cataluña;02 Artes, humanidades y lenguas;2018;11,47
Mujeres;09 Cataluña;02 Artes, humanidades y lenguas;2017;17,29
Mujeres;09 Cataluña;02 Artes, humanidades y lenguas;2016;12,02
Mujeres;09 Cataluña;03 Ciencias sociales, periodismo y documentación;2020;4,91
Mujeres;09 Cataluña;03 Ciencias sociales, periodismo y documentación;2019;7,15
Mujeres;09 Cataluña;03 Ciencias sociales, periodismo y documentación;2018;11,23
Mujeres;09 Cataluña;03 Ciencias sociales, periodismo y documentación;2017;10,16
Mujeres;09 Cataluña;03 Ciencias sociales, periodismo y documentación;2016;7,06
Mujeres;09 Cataluña;04 Negocios, administración y derecho;2020;9,36
Mujeres;09 Cataluña;04 Negocios, administración y derecho;2019;9,36
Mujeres;09 Cataluña;04 Negocios, administración y derecho;2018;8,17
Mujeres;09 Cataluña;04 Negocios, administración y derecho;2017;11,78
Mujeres;09 Cataluña;04 Negocios, administración y derecho;2016;14,43
Mujeres;09 Cataluña;05 Ciencias naturales, químicas, físicas y matemáticas;2020;7,94
Mujeres;09 Cataluña;05 Ciencias naturales, químicas, físicas y matemáticas;2019;1,71
Mujeres;09 Cataluña;05 Ciencias naturales, químicas, físicas y matemáticas;2018;11,49
Mujeres;09 Cataluña;05 Ciencias naturales, químicas, físicas y matemáticas;2017;11,09
Mujeres;09 Cataluña;05 Ciencias naturales, químicas, físicas y matemáticas;2016;5,21
Mujeres;09 Cataluña;06 Tecnologías de la información y las comunicaciones (TIC);2020;17,64
Mujeres;09 Cataluña;06 Tecnologías de la información y las comunicaciones (TIC);2019;8,39
Mujeres;09 Cataluña;06 Tecnologías de la información y las comunicaciones (TIC);2018;0
Mujeres;09 Cataluña;06 Tecnologías de la información y las comunicaciones (TIC);2017;5,87
Mujeres;09 Cataluña;06 Tecnologías de la información y las comunicaciones (TIC);2016;10,97
Mujeres;09 Cataluña;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;9,51
Mujeres;09 Cataluña;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;2,22
Mujeres;09 Cataluña;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;12,14
Mujeres;09 Cataluña;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;16,68
Mujeres;09 Cataluña;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;6,41
Mujeres;09 Cataluña;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;17,65
Mujeres;09 Cataluña;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;2,99
Mujeres;09 Cataluña;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;9,83
Mujeres;09 Cataluña;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;19,89
Mujeres;09 Cataluña;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;3,66
Mujeres;09 Cataluña;09 Salud y servicios sociales;2020;6,21
Mujeres;09 Cataluña;09 Salud y servicios sociales;2019;5,56
Mujeres;09 Cataluña;09 Salud y servicios sociales;2018;4,68
Mujeres;09 Cataluña;09 Salud y servicios sociales;2017;6,23
Mujeres;09 Cataluña;09 Salud y servicios sociales;2016;7,98
Mujeres;09 Cataluña;10 Servicios;2020;17,85
Mujeres;09 Cataluña;10 Servicios;2019;12,61
Mujeres;09 Cataluña;10 Servicios;2018;11,05
Mujeres;09 Cataluña;10 Servicios;2017;12,32
Mujeres;09 Cataluña;10 Servicios;2016;21,04
Mujeres;09 Cataluña;99 Sectores desconocidos o no especificados;2020;50,74
Mujeres;09 Cataluña;99 Sectores desconocidos o no especificados;2019;11,18
Mujeres;09 Cataluña;99 Sectores desconocidos o no especificados;2018;14,83
Mujeres;09 Cataluña;99 Sectores desconocidos o no especificados;2017;33,34
Mujeres;09 Cataluña;99 Sectores desconocidos o no especificados;2016;21,33
Mujeres;10 Comunitat Valenciana;00 Formación general, formación básica de adultos y habilidades personales;2020;22,77
Mujeres;10 Comunitat Valenciana;00 Formación general, formación básica de adultos y habilidades personales;2019;24,26
Mujeres;10 Comunitat Valenciana;00 Formación general, formación básica de adultos y habilidades personales;2018;22,17
Mujeres;10 Comunitat Valenciana;00 Formación general, formación básica de adultos y habilidades personales;2017;20,77
Mujeres;10 Comunitat Valenciana;00 Formación general, formación básica de adultos y habilidades personales;2016;28,97
Mujeres;10 Comunitat Valenciana;01 Educación;2020;13,62
Mujeres;10 Comunitat Valenciana;01 Educación;2019;14,13
Mujeres;10 Comunitat Valenciana;01 Educación;2018;14,97
Mujeres;10 Comunitat Valenciana;01 Educación;2017;10,31
Mujeres;10 Comunitat Valenciana;01 Educación;2016;12,95
Mujeres;10 Comunitat Valenciana;02 Artes, humanidades y lenguas;2020;18,63
Mujeres;10 Comunitat Valenciana;02 Artes, humanidades y lenguas;2019;7,91
Mujeres;10 Comunitat Valenciana;02 Artes, humanidades y lenguas;2018;9,9
Mujeres;10 Comunitat Valenciana;02 Artes, humanidades y lenguas;2017;27,9
Mujeres;10 Comunitat Valenciana;02 Artes, humanidades y lenguas;2016;16,76
